Date,amountofcredit,Gender,Education,MaritalStatus,Age,LastPayment,Defaultscore
9/13/2013,100000.0,2.0,2.0,1.0,44.0,0.0,0.0
9/14/2013,390000.0,2.0,2.0,1.0,44.0,0.0,0.0
9/15/2013,450000.0,1.0,2.0,1.0,44.0,-1.0,0.0
9/16/2013,10000.0,1.0,3.0,1.0,40.0,1.0,1.0
9/17/2013,270000.0,1.0,2.0,2.0,29.0,0.0,0.0
9/18/2013,190000.0,1.0,1.0,2.0,33.0,0.0,0.0
9/19/2013,30000.0,2.0,1.0,2.0,30.0,0.0,0.0
9/20/2013,360000.0,2.0,1.0,2.0,28.0,-2.0,0.0
9/21/2013,50000.0,2.0,2.0,2.0,28.0,0.0,0.0
9/22/2013,240000.0,2.0,1.0,1.0,41.0,-1.0,0.0
9/23/2013,150000.0,1.0,2.0,2.0,26.0,0.0,0.0
9/24/2013,150000.0,1.0,2.0,2.0,44.0,0.0,0.0
9/25/2013,20000.0,1.0,2.0,2.0,23.0,1.0,0.0
9/26/2013,50000.0,1.0,1.0,2.0,24.0,-1.0,1.0
9/27/2013,40000.0,2.0,2.0,1.0,38.0,0.0,0.0
9/28/2013,20000.0,1.0,1.0,2.0,25.0,1.0,1.0
9/29/2013,150000.0,2.0,1.0,2.0,29.0,1.0,0.0
9/30/2013,50000.0,2.0,2.0,1.0,48.0,-1.0,0.0
10/1/2013,50000.0,2.0,3.0,1.0,44.0,1.0,1.0
10/2/2013,50000.0,1.0,2.0,2.0,23.0,-1.0,1.0
10/3/2013,50000.0,1.0,3.0,2.0,24.0,0.0,1.0
10/4/2013,200000.0,2.0,1.0,2.0,35.0,0.0,0.0
10/5/2013,200000.0,1.0,1.0,2.0,37.0,2.0,1.0
10/6/2013,120000.0,2.0,3.0,1.0,38.0,0.0,0.0
10/7/2013,90000.0,1.0,2.0,2.0,28.0,2.0,1.0
10/8/2013,30000.0,2.0,1.0,2.0,24.0,-1.0,0.0
10/9/2013,70000.0,1.0,1.0,2.0,29.0,-1.0,0.0
10/10/2013,490000.0,2.0,2.0,1.0,52.0,-1.0,0.0
10/11/2013,50000.0,1.0,3.0,1.0,39.0,-1.0,0.0
10/12/2013,320000.0,1.0,2.0,1.0,55.0,0.0,0.0
10/13/2013,50000.0,2.0,1.0,2.0,27.0,1.0,1.0
10/14/2013,140000.0,2.0,1.0,2.0,25.0,-1.0,1.0
10/15/2013,500000.0,2.0,2.0,2.0,49.0,-1.0,0.0
10/16/2013,500000.0,1.0,1.0,1.0,58.0,-1.0,0.0
10/17/2013,50000.0,1.0,1.0,2.0,34.0,0.0,0.0
10/18/2013,170000.0,1.0,3.0,1.0,31.0,0.0,0.0
10/19/2013,130000.0,2.0,3.0,1.0,36.0,0.0,1.0
10/20/2013,150000.0,2.0,3.0,2.0,27.0,0.0,0.0
10/21/2013,50000.0,2.0,1.0,2.0,25.0,0.0,0.0
10/22/2013,410000.0,1.0,1.0,1.0,48.0,0.0,0.0
10/23/2013,60000.0,2.0,5.0,2.0,33.0,0.0,0.0
10/24/2013,150000.0,1.0,3.0,1.0,45.0,-1.0,0.0
10/25/2013,260000.0,2.0,2.0,1.0,43.0,-2.0,0.0
10/26/2013,230000.0,1.0,1.0,1.0,40.0,-2.0,0.0
10/27/2013,50000.0,1.0,2.0,3.0,49.0,0.0,0.0
10/28/2013,230000.0,2.0,1.0,2.0,23.0,-2.0,0.0
10/29/2013,280000.0,2.0,1.0,1.0,44.0,0.0,0.0
10/30/2013,500000.0,1.0,2.0,2.0,67.0,-1.0,0.0
10/31/2013,30000.0,1.0,2.0,1.0,38.0,0.0,0.0
11/1/2013,330000.0,2.0,2.0,1.0,31.0,0.0,0.0
11/2/2013,180000.0,1.0,1.0,1.0,50.0,0.0,0.0
11/3/2013,30000.0,1.0,2.0,2.0,47.0,3.0,1.0
11/4/2013,200000.0,1.0,1.0,2.0,36.0,-1.0,0.0
11/5/2013,80000.0,2.0,3.0,1.0,41.0,0.0,0.0
11/6/2013,80000.0,1.0,2.0,2.0,25.0,0.0,1.0
11/7/2013,100000.0,2.0,1.0,2.0,27.0,-1.0,0.0
11/8/2013,300000.0,1.0,1.0,1.0,54.0,-2.0,0.0
11/9/2013,240000.0,2.0,1.0,1.0,58.0,1.0,1.0
11/10/2013,50000.0,2.0,2.0,1.0,49.0,-1.0,1.0
11/11/2013,50000.0,2.0,3.0,1.0,50.0,0.0,0.0
11/12/2013,100000.0,1.0,2.0,1.0,42.0,0.0,0.0
11/13/2013,110000.0,1.0,3.0,2.0,40.0,0.0,0.0
11/14/2013,180000.0,2.0,2.0,1.0,40.0,0.0,0.0
11/15/2013,140000.0,2.0,2.0,2.0,26.0,0.0,0.0
11/16/2013,80000.0,1.0,2.0,2.0,28.0,-1.0,0.0
11/17/2013,90000.0,2.0,1.0,2.0,26.0,-1.0,0.0
11/18/2013,90000.0,1.0,3.0,1.0,45.0,2.0,1.0
11/19/2013,240000.0,2.0,2.0,2.0,41.0,0.0,0.0
11/20/2013,150000.0,1.0,1.0,1.0,41.0,1.0,0.0
11/21/2013,240000.0,2.0,1.0,2.0,33.0,-1.0,0.0
11/22/2013,80000.0,1.0,3.0,2.0,34.0,0.0,0.0
11/23/2013,110000.0,2.0,2.0,1.0,42.0,2.0,0.0
11/24/2013,120000.0,2.0,2.0,2.0,39.0,0.0,0.0
11/25/2013,360000.0,2.0,2.0,1.0,42.0,-2.0,0.0
11/26/2013,150000.0,1.0,4.0,2.0,30.0,0.0,0.0
11/27/2013,80000.0,1.0,1.0,1.0,53.0,0.0,0.0
11/28/2013,140000.0,1.0,2.0,1.0,47.0,3.0,1.0
11/29/2013,50000.0,1.0,2.0,1.0,40.0,0.0,0.0
11/30/2013,20000.0,2.0,3.0,1.0,36.0,1.0,0.0
12/1/2013,240000.0,2.0,1.0,1.0,29.0,0.0,0.0
12/2/2013,50000.0,1.0,1.0,2.0,49.0,0.0,0.0
12/3/2013,380000.0,1.0,1.0,1.0,57.0,0.0,0.0
12/4/2013,30000.0,1.0,2.0,2.0,49.0,-1.0,0.0
12/5/2013,50000.0,2.0,2.0,1.0,31.0,1.0,0.0
12/6/2013,160000.0,2.0,2.0,1.0,36.0,-1.0,1.0
12/7/2013,50000.0,1.0,2.0,3.0,53.0,0.0,0.0
12/8/2013,80000.0,2.0,3.0,2.0,31.0,0.0,0.0
12/9/2013,70000.0,2.0,2.0,2.0,28.0,1.0,1.0
12/10/2013,200000.0,1.0,1.0,2.0,29.0,0.0,0.0
12/11/2013,100000.0,2.0,3.0,1.0,28.0,3.0,1.0
12/12/2013,180000.0,1.0,2.0,2.0,38.0,2.0,1.0
12/13/2013,360000.0,1.0,3.0,1.0,53.0,-1.0,0.0
12/14/2013,230000.0,1.0,1.0,2.0,39.0,-1.0,0.0
12/15/2013,190000.0,2.0,2.0,1.0,48.0,0.0,0.0
12/16/2013,260000.0,1.0,1.0,2.0,32.0,0.0,0.0
12/17/2013,30000.0,2.0,2.0,2.0,25.0,-1.0,0.0
12/18/2013,150000.0,2.0,3.0,2.0,25.0,1.0,0.0
12/19/2013,80000.0,2.0,2.0,2.0,34.0,1.0,0.0
12/20/2013,80000.0,1.0,2.0,1.0,37.0,2.0,1.0
12/21/2013,180000.0,2.0,3.0,1.0,43.0,-2.0,0.0
12/22/2013,350000.0,2.0,1.0,2.0,33.0,-2.0,0.0
12/23/2013,200000.0,2.0,3.0,1.0,30.0,-1.0,0.0
12/24/2013,140000.0,1.0,2.0,2.0,27.0,0.0,0.0
12/25/2013,20000.0,1.0,1.0,2.0,25.0,0.0,1.0
12/26/2013,20000.0,2.0,3.0,3.0,55.0,1.0,1.0
12/27/2013,220000.0,1.0,1.0,2.0,37.0,0.0,0.0
12/28/2013,290000.0,2.0,1.0,2.0,36.0,1.0,1.0
12/29/2013,80000.0,2.0,3.0,1.0,40.0,0.0,0.0
12/30/2013,16000.0,2.0,2.0,1.0,48.0,2.0,0.0
12/31/2013,100000.0,2.0,2.0,1.0,33.0,0.0,0.0
